gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
Male,0,Yes,No,17,No,No,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,No,Month-to-month,Yes,Mailed check,69.01,1173.17,Yes
Female,0,Yes,No,24,No,Yes,DSL,No,No,Yes,No,No,Yes,One year,No,Credit card,115.13,2763.12,Yes
Female,0,Yes,Yes,0,Yes,No phone service,Fiber optic,No,No internet service,No,Yes,Yes,No,Month-to-month,Yes,Credit card,81.1,0.0,Yes
Male,0,No,No,40,Yes,No,Fiber optic,No,No internet service,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,91.79,3671.6,Yes
Female,0,Yes,No,17,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No,No,No,Month-to-month,Yes,Credit card,42.07,715.19,Yes
Female,0,Yes,No,0,Yes,Yes,DSL,No,No,No,No internet service,Yes,No,One year,Yes,Bank transfer,62.79,0.0,No
Female,0,Yes,No,38,Yes,No,DSL,No,Yes,No,Yes,No internet service,No,Month-to-month,No,Bank transfer,107.34,4078.92,Yes
Male,1,Yes,Yes,30,Yes,No,DSL,No internet service,No,No,No,Yes,No,Two year,Yes,Electronic check,63.1,1893.0,No
Male,0,No,Yes,70,No,No,DSL,No,No,Yes,Yes,No,No,One year,Yes,Electronic check,50.82,3557.4,No
Male,0,No,Yes,37,Yes,No,DSL,Yes,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Credit card,35.82,1325.34,Yes
Female,0,Yes,Yes,7,Yes,No,Fiber optic,Yes,No,No internet service,No,No,No,Two year,Yes,Credit card,78.19,547.33,No
Male,0,Yes,Yes,33,Yes,No,Fiber optic,Yes,Yes,No,No internet service,Yes,No,Two year,Yes,Bank transfer,27.09,893.97,No
Female,1,No,No,26,Yes,No phone service,Fiber optic,No,No,No,No,No,No internet service,Month-to-month,No,Credit card,38.78,1008.28,Yes
Female,0,No,No,40,Yes,Yes,DSL,Yes,No internet service,No internet service,No,No,No,Month-to-month,Yes,Mailed check,40.22,1608.8,Yes
Male,0,No,No,6,Yes,No,DSL,Yes,No internet service,No,No internet service,No,No,Month-to-month,No,Bank transfer,23.81,142.86,Yes
Male,0,Yes,No,31,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,29.37,910.47,No
Female,1,Yes,Yes,15,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Bank transfer,62.39,935.85,No
Female,0,Yes,Yes,1,Yes,No,Fiber optic,No,Yes,No internet service,No,No,Yes,Two year,No,Credit card,20.77,20.77,No
Male,0,Yes,No,42,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card,66.28,2783.76,Yes
Male,0,No,Yes,30,No,Yes,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Electronic check,116.91,3507.3,No
Male,0,Yes,No,46,Yes,No,DSL,Yes,No,No internet service,No internet service,Yes,Yes,Month-to-month,No,Bank transfer,65.52,3013.92,Yes
Female,0,Yes,No,32,Yes,Yes,Fiber optic,No internet service,No,No,Yes,No,No,Two year,Yes,Electronic check,101.1,3235.2,No
Female,0,Yes,No,16,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,20.27,324.32,Yes
Female,0,No,No,53,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer,94.33,4999.49,Yes
Female,0,Yes,Yes,53,Yes,Yes,Fiber optic,No,No internet service,No,No,No internet service,No,Two year,No,Credit card,65.96,3495.88,No
Female,0,Yes,No,50,Yes,Yes,Fiber optic,Yes,No,No,Yes,No internet service,Yes,Two year,No,Bank transfer,49.26,2463.0,No
Male,0,No,No,51,Yes,No,DSL,Yes,No internet service,Yes,No,Yes,No,Two year,Yes,Bank transfer,20.38,1039.38,No
Male,0,Yes,No,6,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,78.72,472.32,Yes
Female,0,Yes,No,53,Yes,No,DSL,Yes,No,Yes,No internet service,No,Yes,One year,Yes,Credit card,97.64,5174.92,No
Female,0,Yes,Yes,10,Yes,Yes,DSL,No,No,No,Yes,No internet service,Yes,Month-to-month,No,Bank transfer,37.0,370.0,Yes
Male,0,No,No,61,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,98.67,6018.87,Yes
Male,0,No,No,29,Yes,No,Fiber optic,Yes,No,No internet service,No,No internet service,Yes,Two year,Yes,Credit card,107.02,3103.58,Yes
Male,0,No,No,56,Yes,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,95.43,5344.08,Yes
Male,0,No,No,45,Yes,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,101.02,4545.9,Yes
Female,0,No,Yes,69,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer,86.55,5971.95,Yes
Male,0,No,Yes,65,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Bank transfer,99.04,6437.6,Yes
Female,0,Yes,No,54,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer,106.69,5761.26,Yes
Male,0,No,No,57,Yes,Yes,No,Yes,No,No,No,No,No internet service,Two year,No,Electronic check,72.6,4138.2,No
Male,0,Yes,No,9,Yes,No,DSL,No,No,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,103.17,928.53,Yes
Male,1,No,No,3,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card,98.99,296.97,Yes
Female,0,No,No,61,Yes,Yes,Fiber optic,No,Yes,No internet service,No,Yes,Yes,One year,Yes,Electronic check,39.46,2407.06,No
Female,0,Yes,No,42,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,48.73,2046.66,Yes
Male,0,Yes,No,41,Yes,No,No,Yes,Yes,No,No,Yes,No,Two year,No,Credit card,107.73,4416.93,Yes
Female,0,Yes,No,23,Yes,No,Fiber optic,No,No internet service,No,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer,59.63,1371.49,Yes
Female,0,Yes,Yes,4,Yes,Yes,Fiber optic,No,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Electronic check,119.72,478.88,Yes
Male,1,Yes,No,67,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Credit card,85.99,5761.33,No
Male,0,Yes,No,44,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card,24.65,1084.6,Yes
Female,0,Yes,Yes,58,Yes,No phone service,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Electronic check,58.67,3402.86,No
Female,0,No,No,64,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,99.17,6346.88,Yes
Female,0,Yes,No,62,Yes,No,DSL,No internet service,Yes,No,No,No,No,Month-to-month,No,Bank transfer,56.91,3528.42,Yes
Male,0,Yes,No,66,Yes,Yes,No,Yes,No,No,No internet service,Yes,No,Month-to-month,Yes,Mailed check,57.64,3804.24,Yes
Male,0,Yes,No,48,Yes,Yes,Fiber optic,Yes,No,No,No internet service,Yes,No,Month-to-month,Yes,Credit card,54.42,2612.16,Yes
Female,0,No,No,31,Yes,Yes,DSL,Yes,No,No,No,No,No internet service,Month-to-month,No,Bank transfer,52.93,1640.83,Yes
Male,1,Yes,No,49,Yes,Yes,No,No internet service,Yes,Yes,No internet service,No,No,One year,Yes,Credit card,39.4,1930.6,No
Male,0,Yes,No,57,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,38.95,2220.15,Yes
Female,0,No,Yes,51,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card,99.41,5069.91,Yes
Female,1,Yes,No,22,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,No,Mailed check,81.55,1794.1,Yes
Male,0,Yes,No,29,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,47.33,1372.57,Yes
Male,0,Yes,No,69,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,98.27,6780.63,Yes
Female,0,No,Yes,70,Yes,Yes,Fiber optic,No,No,No,No,No internet service,No,Month-to-month,No,Electronic check,79.56,5569.2,Yes
Male,0,No,No,29,Yes,Yes,Fiber optic,Yes,No internet service,No,Yes,No,No,Month-to-month,No,Electronic check,67.7,1963.3,Yes
Male,0,No,No,36,Yes,Yes,DSL,No,No,No,No,No,No,Two year,No,Credit card,81.83,2945.88,Yes
Female,0,Yes,No,47,No,Yes,DSL,No,No,Yes,No,No,No internet service,Month-to-month,No,Credit card,50.41,2369.27,Yes
Female,0,No,No,31,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card,94.12,2917.72,Yes
Male,0,Yes,Yes,69,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card,43.62,3009.78,Yes
Male,1,Yes,No,34,Yes,No,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Mailed check,75.67,2572.78,No
Male,0,Yes,No,67,Yes,Yes,DSL,No,No internet service,No,Yes,Yes,Yes,One year,Yes,Electronic check,104.41,6995.47,No
Female,0,No,No,31,Yes,No,DSL,Yes,No,No,No,No internet service,Yes,Month-to-month,Yes,Bank transfer,72.27,2240.37,Yes
Male,0,Yes,No,58,Yes,Yes,DSL,No internet service,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer,70.74,4102.92,No
Male,0,No,No,34,Yes,Yes,Fiber optic,No,Yes,No internet service,No,No,No,Month-to-month,Yes,Electronic check,84.79,2882.86,Yes
Female,0,No,Yes,15,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer,51.39,770.85,Yes
Female,0,Yes,No,51,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,118.91,6064.41,Yes
Male,0,Yes,No,65,Yes,No,Fiber optic,No internet service,No internet service,No,No,No internet service,Yes,Month-to-month,No,Mailed check,90.14,5859.1,Yes
Female,0,Yes,Yes,5,No,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card,53.58,267.9,Yes
Female,0,Yes,No,13,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,83.44,1084.72,Yes
Male,0,Yes,No,28,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card,107.8,3018.4,Yes
Female,0,No,No,25,Yes,No,DSL,No,No,No internet service,No,Yes,Yes,One year,Yes,Mailed check,104.24,2606.0,Yes
Female,0,Yes,Yes,17,No,No,No,No internet service,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,114.48,1946.16,Yes
Male,0,No,No,3,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card,35.4,106.2,Yes
Female,0,Yes,No,56,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,Yes,Electronic check,51.83,2902.48,No
Male,0,No,No,52,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Electronic check,114.49,5953.48,Yes
Male,1,No,No,24,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,85.15,2043.6,Yes
Female,0,No,Yes,46,Yes,Yes,DSL,No,No,No,No internet service,Yes,No,One year,Yes,Bank transfer,111.65,5135.9,No
Female,0,No,No,51,Yes,Yes,DSL,No,No,Yes,No,No internet service,No,Month-to-month,Yes,Electronic check,45.48,2319.48,Yes
Female,0,Yes,No,33,Yes,Yes,Fiber optic,Yes,No,No internet service,No,Yes,Yes,Two year,Yes,Electronic check,94.2,3108.6,Yes
Male,1,Yes,No,15,Yes,No,Fiber optic,No,No internet service,No,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,71.51,1072.65,Yes
Female,0,No,No,35,Yes,No,No,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,85.08,2977.8,Yes
Male,0,No,No,27,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card,76.63,2069.01,Yes
Female,0,No,No,64,No,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer,93.13,5960.32,Yes
Female,0,Yes,No,71,Yes,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer,40.56,2879.76,Yes
Female,0,Yes,No,52,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Credit card,117.56,6113.12,Yes
Male,0,Yes,No,41,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,71.03,2912.23,Yes
Female,0,No,No,18,Yes,Yes,DSL,No internet service,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,102.01,1836.18,Yes
Female,0,No,No,43,Yes,No phone service,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Mailed check,22.03,947.29,No
Male,0,No,Yes,29,Yes,No,Fiber optic,No,No internet service,No,No,No,No internet service,Month-to-month,Yes,Electronic check,35.15,1019.35,Yes
Male,1,Yes,No,43,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,53.31,2292.33,Yes
Female,0,No,Yes,26,Yes,No,No,Yes,No,No internet service,Yes,Yes,Yes,Two year,Yes,Mailed check,90.95,2364.7,No
Female,0,No,No,33,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer,50.88,1679.04,No
Female,0,Yes,No,23,No,Yes,Fiber optic,Yes,Yes,No internet service,No,No,No,Month-to-month,No,Credit card,97.66,2246.18,Yes
Male,1,No,Yes,55,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Credit card,33.15,1823.25,No
Male,1,Yes,No,6,Yes,Yes,Fiber optic,No,Yes,No,Yes,No internet service,Yes,Month-to-month,Yes,Credit card,64.4,386.4,Yes
Male,0,Yes,No,67,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,No,No internet service,No,Two year,Yes,Mailed check,51.91,3477.97,No
Male,0,Yes,Yes,50,Yes,Yes,Fiber optic,No,No internet service,No,No,Yes,No,One year,No,Credit card,29.83,1491.5,No
Female,0,No,No,7,Yes,Yes,No,No,No,No,No,Yes,No internet service,One year,Yes,Electronic check,92.53,647.71,Yes
Male,1,No,No,55,Yes,Yes,DSL,No internet service,Yes,Yes,No internet service,Yes,Yes,Two year,Yes,Bank transfer,107.79,5928.45,No
Male,0,No,No,57,Yes,No,Fiber optic,No internet service,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,107.49,6126.93,No
Male,0,No,No,68,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card,46.61,3169.48,Yes
Female,0,Yes,Yes,7,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer,116.71,816.97,No
Female,1,No,Yes,65,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,100.07,6504.55,Yes
Male,0,Yes,No,23,Yes,Yes,No,No,Yes,No,No internet service,Yes,No,One year,No,Mailed check,43.91,1009.93,No
Male,0,No,No,41,No,No,DSL,Yes,No,No,No,No,No,One year,No,Credit card,107.68,4414.88,Yes
Female,0,Yes,No,53,Yes,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,39.12,2073.36,Yes
Female,0,No,No,15,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Electronic check,34.82,522.3,No
Female,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Mailed check,108.0,324.0,Yes
Female,1,No,No,58,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card,112.45,6522.1,Yes
Female,1,No,No,45,Yes,No,No,No,No,No internet service,No,No internet service,Yes,Month-to-month,Yes,Electronic check,65.25,2936.25,Yes
Female,1,Yes,Yes,12,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer,85.33,1023.96,Yes
Female,0,No,Yes,36,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,52.03,1873.08,Yes
Female,0,Yes,No,53,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Mailed check,96.51,5115.03,Yes
Male,1,No,No,48,Yes,No,No,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card,103.72,4978.56,Yes
Male,0,No,Yes,57,No,No,No,No internet service,No,Yes,Yes,Yes,No internet service,Two year,Yes,Mailed check,40.08,2284.56,No
Male,0,Yes,No,18,Yes,Yes,DSL,No,Yes,No,Yes,No internet service,No,Two year,Yes,Mailed check,89.3,1607.4,No
Male,1,No,No,17,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Credit card,108.68,1847.56,Yes
Male,0,No,Yes,59,Yes,No,Fiber optic,No,No internet service,No,No,Yes,No,One year,No,Credit card,96.76,5708.84,Yes
Male,0,No,No,16,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,Yes,Bank transfer,99.3,1588.8,No
Female,0,No,Yes,10,Yes,Yes,DSL,No,Yes,No,No,Yes,No internet service,Month-to-month,No,Credit card,43.02,430.2,Yes
Female,0,Yes,No,14,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Mailed check,102.6,1436.4,Yes
Male,0,Yes,Yes,71,Yes,No,DSL,Yes,No,No,No,No,No,Two year,No,Electronic check,70.8,5026.8,No
Male,0,Yes,No,16,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card,21.19,339.04,Yes
Female,0,No,Yes,4,Yes,No phone service,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Bank transfer,86.78,347.12,No
Female,0,No,No,60,No,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer,97.59,5855.4,Yes
Female,0,Yes,No,3,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,No,Bank transfer,98.18,294.54,No
Male,0,No,No,55,Yes,No,Fiber optic,No,No,Yes,Yes,No,No internet service,Month-to-month,Yes,Electronic check,113.3,6231.5,Yes
Female,1,No,No,47,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Electronic check,28.59,1343.73,No
Male,0,Yes,No,47,Yes,No phone service,DSL,Yes,Yes,No internet service,No,Yes,Yes,Two year,No,Electronic check,38.78,1822.66,No
Male,0,Yes,Yes,34,No,Yes,DSL,No,Yes,No,No internet service,Yes,Yes,One year,No,Mailed check,112.62,3829.08,No
Female,0,Yes,No,32,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card,95.06,3041.92,Yes
Female,1,Yes,No,20,Yes,No,DSL,No internet service,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer,61.71,1234.2,Yes
Male,0,Yes,No,4,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,33.84,135.36,Yes
Female,0,Yes,No,63,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer,103.73,6534.99,Yes
Female,1,No,No,68,Yes,No phone service,Fiber optic,Yes,No,Yes,No internet service,No,No,One year,Yes,Mailed check,51.08,3473.44,No
Male,0,Yes,No,20,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer,103.4,2068.0,Yes
Female,1,Yes,No,31,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer,75.72,2347.32,Yes
Male,1,Yes,No,17,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,73.69,1252.73,Yes
Male,1,Yes,No,57,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,80.26,4574.82,Yes
Female,0,Yes,No,23,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,61.97,1425.31,Yes
Male,0,Yes,No,4,No,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,31.0,124.0,Yes
Male,1,No,No,52,Yes,No phone service,DSL,Yes,No,No,No,No,Yes,One year,No,Electronic check,78.58,4086.16,No
Female,0,No,No,54,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card,62.16,3356.64,No
Female,0,Yes,No,4,Yes,No,DSL,No internet service,No,No,No,No,No,One year,No,Bank transfer,65.92,263.68,No
Female,0,No,No,68,Yes,No,DSL,No,No,No internet service,No,No,Yes,Month-to-month,Yes,Mailed check,80.03,5442.04,Yes
Male,0,Yes,No,40,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,Yes,No internet service,No,Month-to-month,No,Mailed check,34.2,1368.0,Yes
Male,0,Yes,Yes,6,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Credit card,43.94,263.64,No
Female,0,No,Yes,0,Yes,Yes,DSL,No,No,Yes,No internet service,No,No,One year,No,Credit card,48.73,0.0,No
Male,0,No,No,51,Yes,No,DSL,Yes,No,No,No internet service,No,No,One year,Yes,Electronic check,57.72,2943.72,No
Female,0,No,No,25,Yes,No,Fiber optic,No internet service,Yes,Yes,Yes,No internet service,No,Two year,Yes,Mailed check,29.74,743.5,No
Female,0,Yes,No,62,Yes,No,No,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card,35.64,2209.68,Yes
Male,0,No,No,11,No,No,Fiber optic,No,Yes,No internet service,No internet service,No,No,Month-to-month,No,Credit card,45.5,500.5,Yes
Female,0,Yes,No,69,Yes,Yes,Fiber optic,No internet service,No,No,Yes,Yes,Yes,One year,No,Electronic check,89.47,6173.43,No
Male,0,Yes,No,18,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer,87.06,1567.08,Yes
Male,0,Yes,No,3,Yes,Yes,No,No internet service,No,No,No,No,Yes,Month-to-month,No,Bank transfer,20.92,62.76,Yes
Female,0,No,Yes,4,Yes,No,No,Yes,No,No,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer,27.07,108.28,Yes
Male,0,No,No,53,Yes,No,Fiber optic,No,No,No internet service,Yes,No internet service,Yes,Month-to-month,No,Bank transfer,69.9,3704.7,Yes
Female,0,Yes,No,69,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card,62.51,4313.19,No
Male,0,Yes,No,56,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,49.43,2768.08,Yes
Male,0,No,No,51,Yes,Yes,DSL,No,No,No,Yes,No,No internet service,Two year,No,Bank transfer,70.07,3573.57,No
Male,0,No,No,17,Yes,Yes,Fiber optic,No,No,No internet service,No,No,Yes,One year,Yes,Credit card,40.0,680.0,No
Female,0,Yes,Yes,63,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,33.52,2111.76,Yes
Male,1,No,Yes,9,Yes,Yes,Fiber optic,No,No,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,26.97,242.73,Yes
Female,0,Yes,Yes,22,Yes,No,DSL,No,No internet service,No,No,No,Yes,Month-to-month,Yes,Credit card,27.17,597.74,Yes
Male,1,No,No,67,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,39.77,2664.59,Yes
Male,0,Yes,Yes,51,Yes,No,Fiber optic,No,Yes,No internet service,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.1,5054.1,Yes
Female,0,Yes,Yes,46,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,100.26,4611.96,Yes
Female,0,No,No,69,Yes,No,Fiber optic,Yes,No internet service,Yes,No,Yes,Yes,One year,No,Mailed check,111.25,7676.25,Yes
Female,0,No,No,25,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,86.12,2153.0,Yes
Female,0,Yes,No,69,Yes,No phone service,DSL,No internet service,No,No,No internet service,No,No,Month-to-month,Yes,Mailed check,57.59,3973.71,Yes
Female,0,Yes,No,42,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,No,Mailed check,32.86,1380.12,No
Male,0,Yes,No,68,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Credit card,41.91,2849.88,No
Male,0,Yes,Yes,62,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,63.96,3965.52,Yes
Female,0,No,No,65,No,No phone service,DSL,No,Yes,No,No,No,No internet service,Month-to-month,Yes,Electronic check,44.92,2919.8,Yes
Male,0,Yes,No,62,Yes,No,Fiber optic,No,Yes,No,No internet service,No,Yes,One year,Yes,Mailed check,51.51,3193.62,No
Male,1,No,No,12,No,Yes,No,Yes,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer,114.41,1372.92,Yes
Male,0,Yes,No,50,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,58.59,2929.5,Yes
Female,0,No,No,4,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,35.31,141.24,No
Male,0,Yes,No,46,Yes,No phone service,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer,54.6,2511.6,Yes
Male,0,Yes,No,35,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card,23.82,833.7,Yes
Male,0,Yes,No,35,Yes,Yes,DSL,No internet service,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer,81.67,2858.45,Yes
Female,0,No,No,49,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Bank transfer,92.06,4510.94,Yes
Male,0,Yes,No,55,Yes,No phone service,DSL,Yes,No,No,Yes,No internet service,No,One year,Yes,Credit card,60.34,3318.7,No
Male,1,Yes,No,18,Yes,No,Fiber optic,No,No,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer,75.12,1352.16,Yes
Female,0,No,Yes,19,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Two year,Yes,Credit card,107.39,2040.41,No
Female,1,No,No,21,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,40.57,851.97,Yes
Male,1,No,Yes,30,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer,36.46,1093.8,Yes
Male,1,Yes,No,61,Yes,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card,45.87,2798.07,Yes
Female,0,Yes,No,43,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,No,Electronic check,41.93,1802.99,No
Female,0,No,No,67,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No internet service,One year,No,Electronic check,107.54,7205.18,No
Female,0,Yes,No,66,Yes,No phone service,Fiber optic,No,Yes,No,No,No internet service,No,Month-to-month,Yes,Mailed check,24.58,1622.28,Yes
Female,0,Yes,No,48,Yes,No phone service,Fiber optic,No internet service,No internet service,No,No,Yes,No,Month-to-month,No,Bank transfer,28.43,1364.64,Yes
Female,0,Yes,No,58,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card,114.06,6615.48,Yes
